Id,Année,Campagne,Date,Période BACI,Saison,Site,Client,Utilise analyse,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_T01,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_T03,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_T05,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_T07,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD53_T09,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_T01,2012,A_2012,22/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_T03,2012,A_2012,22/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_T05,2012,A_2012,22/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_T07,2012,A_2012,22/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_IRD57_T09,2012,A_2012,22/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_T01,2012,A_2012,14/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_T03,2012,A_2012,14/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_T05,2012,A_2012,14/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_T07,2012,A_2012,14/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS01_T09,2012,A_2012,14/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_T01,2012,A_2012,23/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_T03,2012,A_2012,23/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_T05,2012,A_2012,23/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_T07,2012,A_2012,23/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS02_T09,2012,A_2012,23/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_T01,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_T03,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_T05,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_T07,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS04_T09,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_T01,2012,A_2012,26/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_T03,2012,A_2012,26/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_T05,2012,A_2012,26/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_T07,2012,A_2012,26/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS05_T09,2012,A_2012,26/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_T01,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_T03,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_T05,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_T07,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS06_T09,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_T01,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_T03,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_T05,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_T07,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KNS31_T09,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_T01,2012,A_2012,27/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_T03,2012,A_2012,27/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_T05,2012,A_2012,27/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_T07,2012,A_2012,27/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_KO4_T09,2012,A_2012,27/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_T01,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_T03,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_T05,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_T07,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG1B_T09,2012,A_2012,15/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_T01,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_T03,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_T05,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_T07,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG2B_T09,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_T01,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_T03,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_T05,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_T07,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG5B_T09,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_T01,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_T03,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_T05,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_T07,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG6B_T09,2012,A_2012,7/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_T01,2012,A_2012,9/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_T03,2012,A_2012,9/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_T05,2012,A_2012,9/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_T07,2012,A_2012,9/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_LG7B_T09,2012,A_2012,9/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_T01,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_T03,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_T05,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_T07,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK3_T09,2012,A_2012,21/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_T01,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_T03,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_T05,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_T07,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK4_T09,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_T01,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_T03,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_T05,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_T07,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OBRK5A_T09,2012,A_2012,28/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_T01,2012,A_2012,19/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_T03,2012,A_2012,19/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_T05,2012,A_2012,19/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_T07,2012,A_2012,19/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF1C_T09,2012,A_2012,19/11/2012,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_T01,2012,A_2012,8/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_T03,2012,A_2012,8/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_T05,2012,A_2012,8/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_T07,2012,A_2012,8/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF2C_T09,2012,A_2012,8/11/2012,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_T01,2012,A_2012,1/11/2011,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_T03,2012,A_2012,1/11/2011,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_T05,2012,A_2012,1/11/2011,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_T07,2012,A_2012,1/11/2011,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF3C_T09,2012,A_2012,1/11/2011,,Inter,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_11_2012_OF4C_Q01,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF4C_Q02,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF4C_Q03,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF4C_Q04,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_11_2012_OF4C_Q05,2012,A_2012,DDD,,Inter,KONIAMBO,KNS,Oui,,,,,,,,,
